FlightDate,IATA_CODE_Reporting_Airline,flight_number,Tail_Number,Origin,OriginCityName,Dest,route,CRSDepTime,scheduled_departure_hour,scheduled_departure_bucket,DepTime,DepDelay,DepDelayMinutes,CRSArrTime,ArrTime,ArrDelay,ArrDelayMinutes,Cancelled,CancellationCode,Diverted,CRSElapsedTime,ActualElapsedTime,Distance
2024-01-01,UA,UA341.0,N17262,ABQ,"Albuquerque, NM",SFO,ABQ→SFO,1529,15,afternoon,1523.0,-6.0,0.0,1715,1646.0,-29.0,0.0,False,,False,166.0,143.0,896.0
2024-01-01,OO,OO4654.0,N792SK,ACV,"Arcata/Eureka, CA",SFO,ACV→SFO,1638,16,evening,1631.0,-7.0,0.0,1751,1733.0,-18.0,0.0,False,,False,73.0,62.0,250.0
2024-01-01,OO,OO4655.0,N610UX,ACV,"Arcata/Eureka, CA",SFO,ACV→SFO,1417,14,afternoon,1407.0,-10.0,0.0,1534,1513.0,-21.0,0.0,False,,False,77.0,66.0,250.0
2024-01-01,OO,OO5313.0,N139SY,ACV,"Arcata/Eureka, CA",SFO,ACV→SFO,625,6,early_morning,615.0,-10.0,0.0,742,716.0,-26.0,0.0,False,,False,77.0,61.0,250.0
2024-01-01,OO,OO5333.0,N788SK,ASE,"Aspen, CO",SFO,ASE→SFO,1915,19,evening,1914.0,-1.0,0.0,2102,2024.0,-38.0,0.0,False,,False,167.0,130.0,848.0
2024-01-01,OO,OO5745.0,N795SK,ASE,"Aspen, CO",SFO,ASE→SFO,1000,10,late_morning,953.0,-7.0,0.0,1159,1142.0,-17.0,0.0,False,,False,179.0,169.0,848.0
2024-01-01,DL,DL1195.0,N179DN,ATL,"Atlanta, GA",SFO,ATL→SFO,1500,15,afternoon,1459.0,-1.0,0.0,1722,1723.0,1.0,1.0,False,,False,322.0,324.0,2139.0
2024-01-01,DL,DL324.0,N194DN,ATL,"Atlanta, GA",SFO,ATL→SFO,1025,10,late_morning,1024.0,-1.0,0.0,1251,1222.0,-29.0,0.0,False,,False,326.0,298.0,2139.0
2024-01-01,DL,DL656.0,N865DN,ATL,"Atlanta, GA",SFO,ATL→SFO,2125,21,night,2144.0,19.0,19.0,2352,2343.0,-9.0,0.0,False,,False,327.0,299.0,2139.0
2024-01-01,DL,DL736.0,N848DN,ATL,"Atlanta, GA",SFO,ATL→SFO,1825,18,evening,1825.0,0.0,0.0,2050,2104.0,14.0,14.0,False,,False,325.0,339.0,2139.0
2024-01-01,DL,DL884.0,N907DN,ATL,"Atlanta, GA",SFO,ATL→SFO,825,8,early_morning,823.0,-2.0,0.0,1054,1017.0,-37.0,0.0,False,,False,329.0,294.0,2139.0
2024-01-01,F9,F91447.0,N371FR,ATL,"Atlanta, GA",SFO,ATL→SFO,1911,19,evening,1917.0,6.0,6.0,2200,2128.0,-32.0,0.0,False,,False,349.0,311.0,2139.0
2024-01-01,UA,UA1259.0,N27205,ATL,"Atlanta, GA",SFO,ATL→SFO,1928,19,evening,1924.0,-4.0,0.0,2200,2129.0,-31.0,0.0,False,,False,332.0,305.0,2139.0
2024-01-01,AS,AS513.0,N917AK,AUS,"Austin, TX",SFO,AUS→SFO,730,7,early_morning,724.0,-6.0,0.0,935,913.0,-22.0,0.0,False,,False,245.0,229.0,1504.0
2024-01-01,AS,AS535.0,N409AS,AUS,"Austin, TX",SFO,AUS→SFO,1435,14,afternoon,1440.0,5.0,5.0,1636,1637.0,1.0,1.0,False,,False,241.0,237.0,1504.0
2024-01-01,UA,UA1401.0,N57286,AUS,"Austin, TX",SFO,AUS→SFO,1943,19,evening,1935.0,-8.0,0.0,2139,2118.0,-21.0,0.0,False,,False,236.0,223.0,1504.0
2024-01-01,UA,UA2123.0,N37551,AUS,"Austin, TX",SFO,AUS→SFO,754,7,early_morning,750.0,-4.0,0.0,950,942.0,-8.0,0.0,False,,False,236.0,232.0,1504.0
2024-01-01,UA,UA298.0,N77538,AUS,"Austin, TX",SFO,AUS→SFO,1530,15,afternoon,1524.0,-6.0,0.0,1726,1713.0,-13.0,0.0,False,,False,236.0,229.0,1504.0
2024-01-01,OO,OO4696.0,N792SK,BFL,"Bakersfield, CA",SFO,BFL→SFO,1229,12,afternoon,1300.0,31.0,31.0,1354,1359.0,5.0,5.0,False,,False,85.0,59.0,238.0
2024-01-01,OO,OO5397.0,N786SK,BIH,"Bishop, CA",SFO,BIH→SFO,1545,15,afternoon,1541.0,-4.0,0.0,1722,1631.0,-51.0,0.0,False,,False,97.0,50.0,221.0
2024-01-01,UA,UA483.0,N75426,BNA,"Nashville, TN",SFO,BNA→SFO,1842,18,evening,1849.0,7.0,7.0,2146,2126.0,-20.0,0.0,False,,False,304.0,277.0,1969.0
2024-01-01,OO,OO3337.0,N186SY,BOI,"Boise, ID",SFO,BOI→SFO,840,8,early_morning,834.0,-6.0,0.0,943,935.0,-8.0,0.0,False,,False,123.0,121.0,522.0
2024-01-01,OO,OO4662.0,N609UX,BOI,"Boise, ID",SFO,BOI→SFO,1025,10,late_morning,1018.0,-7.0,0.0,1138,1130.0,-8.0,0.0,False,,False,133.0,132.0,522.0
2024-01-01,OO,OO4753.0,N624UX,BOI,"Boise, ID",SFO,BOI→SFO,1927,19,evening,1916.0,-11.0,0.0,2027,1951.0,-36.0,0.0,False,,False,120.0,95.0,522.0
2024-01-01,OO,OO4767.0,N624UX,BOI,"Boise, ID",SFO,BOI→SFO,630,6,early_morning,623.0,-7.0,0.0,744,720.0,-24.0,0.0,False,,False,134.0,117.0,522.0
2024-01-01,AS,AS357.0,N553AS,BOS,"Boston, MA",SFO,BOS→SFO,1859,18,evening,1931.0,32.0,32.0,2259,2243.0,-16.0,0.0,False,,False,420.0,372.0,2704.0
2024-01-01,B6,B61833.0,N943JT,BOS,"Boston, MA",SFO,BOS→SFO,1010,10,late_morning,1020.0,10.0,10.0,1400,1321.0,-39.0,0.0,False,,False,410.0,361.0,2704.0
2024-01-01,B6,B62233.0,N985JT,BOS,"Boston, MA",SFO,BOS→SFO,600,6,early_morning,552.0,-8.0,0.0,1002,850.0,-72.0,0.0,False,,False,422.0,358.0,2704.0
2024-01-01,B6,B633.0,N2105J,BOS,"Boston, MA",SFO,BOS→SFO,1715,17,evening,1714.0,-1.0,0.0,2107,2020.0,-47.0,0.0,False,,False,412.0,366.0,2704.0
2024-01-01,B6,B6333.0,N992JB,BOS,"Boston, MA",SFO,BOS→SFO,1825,18,evening,1818.0,-7.0,0.0,2217,2117.0,-60.0,0.0,False,,False,412.0,359.0,2704.0
2024-01-01,DL,DL977.0,N530DE,BOS,"Boston, MA",SFO,BOS→SFO,750,7,early_morning,749.0,-1.0,0.0,1202,1059.0,-63.0,0.0,False,,False,432.0,370.0,2704.0
2024-01-01,UA,UA1008.0,N37548,BOS,"Boston, MA",SFO,BOS→SFO,800,8,early_morning,754.0,-6.0,0.0,1153,1046.0,-67.0,0.0,False,,False,413.0,352.0,2704.0
2024-01-01,UA,UA1187.0,N19130,BOS,"Boston, MA",SFO,BOS→SFO,1330,13,afternoon,1320.0,-10.0,0.0,1723,1611.0,-72.0,0.0,False,,False,413.0,351.0,2704.0
2024-01-01,UA,UA2400.0,N17126,BOS,"Boston, MA",SFO,BOS→SFO,1813,18,evening,1824.0,11.0,11.0,2206,2122.0,-44.0,0.0,False,,False,413.0,358.0,2704.0
2024-01-01,OO,OO3355.0,N414SY,BUR,"Burbank, CA",SFO,BUR→SFO,830,8,early_morning,911.0,41.0,41.0,1008,1027.0,19.0,19.0,False,,False,98.0,76.0,326.0
2024-01-01,OO,OO3367.0,N174SY,BUR,"Burbank, CA",SFO,BUR→SFO,1235,12,afternoon,1233.0,-2.0,0.0,1411,1344.0,-27.0,0.0,False,,False,96.0,71.0,326.0
2024-01-01,OO,OO3375.0,N174SY,BUR,"Burbank, CA",SFO,BUR→SFO,1700,17,evening,1701.0,1.0,1.0,1836,1816.0,-20.0,0.0,False,,False,96.0,75.0,326.0
2024-01-01,OO,OO4648.0,N139SY,BUR,"Burbank, CA",SFO,BUR→SFO,1040,10,late_morning,1051.0,11.0,11.0,1218,1214.0,-4.0,0.0,False,,False,98.0,83.0,326.0
2024-01-01,OO,OO4786.0,N116SY,BUR,"Burbank, CA",SFO,BUR→SFO,1350,13,afternoon,1346.0,-4.0,0.0,1528,1517.0,-11.0,0.0,False,,False,98.0,91.0,326.0
2024-01-01,OO,OO5326.0,N211SY,BUR,"Burbank, CA",SFO,BUR→SFO,1920,19,evening,1925.0,5.0,5.0,2058,2057.0,-1.0,0.0,False,,False,98.0,92.0,326.0
2024-01-01,OO,OO5804.0,N200SY,BUR,"Burbank, CA",SFO,BUR→SFO,1457,14,afternoon,1449.0,-8.0,0.0,1635,1619.0,-16.0,0.0,False,,False,98.0,90.0,326.0
2024-01-01,OO,OO5806.0,N114SY,BUR,"Burbank, CA",SFO,BUR→SFO,2024,20,night,2040.0,16.0,16.0,2200,2155.0,-5.0,0.0,False,,False,96.0,75.0,326.0
2024-01-01,UA,UA468.0,N76519,BUR,"Burbank, CA",SFO,BUR→SFO,715,7,early_morning,714.0,-1.0,0.0,849,834.0,-15.0,0.0,False,,False,94.0,80.0,326.0
2024-01-01,WN,WN1412.0,N7745A,BUR,"Burbank, CA",SFO,BUR→SFO,1815,18,evening,1812.0,-3.0,0.0,1935,1918.0,-17.0,0.0,False,,False,80.0,66.0,326.0
2024-01-01,WN,WN1801.0,N426WN,BUR,"Burbank, CA",SFO,BUR→SFO,1530,15,afternoon,1528.0,-2.0,0.0,1650,1650.0,0.0,0.0,False,,False,80.0,82.0,326.0
2024-01-01,WN,WN1864.0,N276WN,BUR,"Burbank, CA",SFO,BUR→SFO,1155,11,late_morning,1152.0,-3.0,0.0,1315,1312.0,-3.0,0.0,False,,False,80.0,80.0,326.0
2024-01-01,WN,WN2104.0,N954WN,BUR,"Burbank, CA",SFO,BUR→SFO,2005,20,night,2000.0,-5.0,0.0,2125,2116.0,-9.0,0.0,False,,False,80.0,76.0,326.0
2024-01-01,WN,WN981.0,N456WN,BUR,"Burbank, CA",SFO,BUR→SFO,715,7,early_morning,705.0,-10.0,0.0,840,815.0,-25.0,0.0,False,,False,85.0,70.0,326.0
2024-01-01,UA,UA1387.0,N37464,BWI,"Baltimore, MD",SFO,BWI→SFO,620,6,early_morning,621.0,1.0,1.0,940,850.0,-50.0,0.0,False,,False,380.0,329.0,2457.0
2024-01-01,UA,UA236.0,N37562,BZN,"Bozeman, MT",SFO,BZN→SFO,1546,15,afternoon,1544.0,-2.0,0.0,1719,1710.0,-9.0,0.0,False,,False,153.0,146.0,807.0
2024-01-01,UA,UA1615.0,N17262,CLE,"Cleveland, OH",SFO,CLE→SFO,700,7,early_morning,655.0,-5.0,0.0,937,838.0,-59.0,0.0,False,,False,337.0,283.0,2161.0
2024-01-01,AA,AA1580.0,N978UY,CLT,"Charlotte, NC",SFO,CLT→SFO,2026,20,night,2058.0,32.0,32.0,2319,2321.0,2.0,2.0,False,,False,353.0,323.0,2296.0
2024-01-01,AA,AA2410.0,N540UW,CLT,"Charlotte, NC",SFO,CLT→SFO,1835,18,evening,1835.0,0.0,0.0,2126,2056.0,-30.0,0.0,False,,False,351.0,321.0,2296.0
2024-01-01,AA,AA2411.0,N136AN,CLT,"Charlotte, NC",SFO,CLT→SFO,1645,16,evening,1645.0,0.0,0.0,1939,1901.0,-38.0,0.0,False,,False,354.0,316.0,2296.0
2024-01-01,AA,AA2428.0,N179UW,CLT,"Charlotte, NC",SFO,CLT→SFO,934,9,late_morning,928.0,-6.0,0.0,1230,1143.0,-47.0,0.0,False,,False,356.0,315.0,2296.0
2024-01-01,AS,AS417.0,N932AK,DAL,"Dallas, TX",SFO,DAL→SFO,2008,20,night,2002.0,-6.0,0.0,2210,2135.0,-35.0,0.0,False,,False,242.0,213.0,1476.0
2024-01-01,AS,AS7.0,N581AS,DCA,"Washington, DC",SFO,DCA→SFO,1705,17,evening,1736.0,31.0,31.0,2020,1958.0,-22.0,0.0,False,,False,375.0,322.0,2442.0
2024-01-01,UA,UA395.0,N76522,DCA,"Washington, DC",SFO,DCA→SFO,1752,17,evening,1748.0,-4.0,0.0,2117,2012.0,-65.0,0.0,False,,False,385.0,324.0,2442.0
2024-01-01,F9,F91229.0,N606FR,DEN,"Denver, CO",SFO,DEN→SFO,600,6,early_morning,558.0,-2.0,0.0,800,748.0,-12.0,0.0,False,,False,180.0,170.0,967.0
2024-01-01,F9,F94309.0,N336FR,DEN,"Denver, CO",SFO,DEN→SFO,2200,22,night,2150.0,-10.0,0.0,4,2327.0,-37.0,0.0,False,,False,184.0,157.0,967.0
2024-01-01,UA,UA1057.0,N27509,DEN,"Denver, CO",SFO,DEN→SFO,1335,13,afternoon,1340.0,5.0,5.0,1523,1502.0,-21.0,0.0,False,,False,168.0,142.0,967.0
2024-01-01,UA,UA1300.0,N68823,DEN,"Denver, CO",SFO,DEN→SFO,1558,15,afternoon,1556.0,-2.0,0.0,1746,1722.0,-24.0,0.0,False,,False,168.0,146.0,967.0
2024-01-01,UA,UA1314.0,N13138,DEN,"Denver, CO",SFO,DEN→SFO,747,7,early_morning,800.0,13.0,13.0,946,928.0,-18.0,0.0,False,,False,179.0,148.0,967.0
2024-01-01,UA,UA1485.0,N29981,DEN,"Denver, CO",SFO,DEN→SFO,1741,17,evening,1740.0,-1.0,0.0,1933,1907.0,-26.0,0.0,False,,False,172.0,147.0,967.0
2024-01-01,UA,UA1561.0,N17285,DEN,"Denver, CO",SFO,DEN→SFO,1131,11,late_morning,1129.0,-2.0,0.0,1319,1252.0,-27.0,0.0,False,,False,168.0,143.0,967.0
2024-01-01,UA,UA2239.0,N57852,DEN,"Denver, CO",SFO,DEN→SFO,2025,20,night,2021.0,-4.0,0.0,2221,2148.0,-33.0,0.0,False,,False,176.0,147.0,967.0
2024-01-01,UA,UA2681.0,N34131,DEN,"Denver, CO",SFO,DEN→SFO,1925,19,evening,2011.0,46.0,46.0,2122,2256.0,94.0,94.0,False,,False,177.0,225.0,967.0
2024-01-01,UA,UA368.0,N37521,DEN,"Denver, CO",SFO,DEN→SFO,949,9,late_morning,946.0,-3.0,0.0,1148,1125.0,-23.0,0.0,False,,False,179.0,159.0,967.0
2024-01-01,WN,WN1337.0,N915WN,DEN,"Denver, CO",SFO,DEN→SFO,1055,10,late_morning,1105.0,10.0,10.0,1235,1229.0,-6.0,0.0,False,,False,160.0,144.0,967.0
2024-01-01,WN,WN1757.0,N7738A,DEN,"Denver, CO",SFO,DEN→SFO,725,7,early_morning,725.0,0.0,0.0,915,911.0,-4.0,0.0,False,,False,170.0,166.0,967.0
2024-01-01,WN,WN2231.0,N222WN,DEN,"Denver, CO",SFO,DEN→SFO,1755,17,evening,1756.0,1.0,1.0,1945,1919.0,-26.0,0.0,False,,False,170.0,143.0,967.0
2024-01-01,WN,WN735.0,N8322X,DEN,"Denver, CO",SFO,DEN→SFO,2145,21,night,2142.0,-3.0,0.0,2330,2303.0,-27.0,0.0,False,,False,165.0,141.0,967.0
2024-01-01,WN,WN985.0,N8672F,DEN,"Denver, CO",SFO,DEN→SFO,1525,15,afternoon,1602.0,37.0,37.0,1705,1734.0,29.0,29.0,False,,False,160.0,152.0,967.0
2024-01-01,AA,AA1430.0,N182UW,DFW,"Dallas/Fort Worth, TX",SFO,DFW→SFO,1855,18,evening,1854.0,-1.0,0.0,2052,2037.0,-15.0,0.0,False,,False,237.0,223.0,1464.0
2024-01-01,AA,AA1582.0,N153UW,DFW,"Dallas/Fort Worth, TX",SFO,DFW→SFO,831,8,early_morning,828.0,-3.0,0.0,1032,1008.0,-24.0,0.0,False,,False,241.0,220.0,1464.0
2024-01-01,AA,AA1588.0,N151AN,DFW,"Dallas/Fort Worth, TX",SFO,DFW→SFO,1045,10,late_morning,1047.0,2.0,2.0,1251,1229.0,-22.0,0.0,False,,False,246.0,222.0,1464.0
2024-01-01,AA,AA2427.0,N923US,DFW,"Dallas/Fort Worth, TX",SFO,DFW→SFO,1511,15,afternoon,1550.0,39.0,39.0,1705,1729.0,24.0,24.0,False,,False,234.0,219.0,1464.0
2024-01-01,AA,AA2810.0,N306PB,DFW,"Dallas/Fort Worth, TX",SFO,DFW→SFO,1659,16,evening,1657.0,-2.0,0.0,1900,1845.0,-15.0,0.0,False,,False,241.0,228.0,1464.0
2024-01-01,AA,AA2960.0,N427AN,DFW,"Dallas/Fort Worth, TX",SFO,DFW→SFO,2040,20,night,2036.0,-4.0,0.0,2237,2214.0,-23.0,0.0,False,,False,237.0,218.0,1464.0
2024-01-01,AA,AA446.0,N123NN,DFW,"Dallas/Fort Worth, TX",SFO,DFW→SFO,2241,22,night,2237.0,-4.0,0.0,36,16.0,-20.0,0.0,False,,False,235.0,219.0,1464.0
2024-01-01,F9,F93999.0,N360FR,DFW,"Dallas/Fort Worth, TX",SFO,DFW→SFO,600,6,early_morning,554.0,-6.0,0.0,809,746.0,-23.0,0.0,False,,False,249.0,232.0,1464.0
2024-01-01,UA,UA2005.0,N842UA,DFW,"Dallas/Fort Worth, TX",SFO,DFW→SFO,1930,19,evening,2008.0,38.0,38.0,2139,2148.0,9.0,9.0,False,,False,249.0,220.0,1464.0
2024-01-01,UA,UA2371.0,N487UA,DFW,"Dallas/Fort Worth, TX",SFO,DFW→SFO,742,7,early_morning,742.0,0.0,0.0,948,921.0,-27.0,0.0,False,,False,246.0,219.0,1464.0
2024-01-01,DL,DL361.0,N923DZ,DTW,"Detroit, MI",SFO,DTW→SFO,835,8,early_morning,840.0,5.0,5.0,1106,1027.0,-39.0,0.0,False,,False,331.0,287.0,2079.0
2024-01-01,DL,DL469.0,N889DN,DTW,"Detroit, MI",SFO,DTW→SFO,1246,12,afternoon,1243.0,-3.0,0.0,1503,1413.0,-50.0,0.0,False,,False,317.0,270.0,2079.0
2024-01-01,DL,DL963.0,N921DU,DTW,"Detroit, MI",SFO,DTW→SFO,1704,17,evening,1804.0,60.0,60.0,1923,1949.0,26.0,26.0,False,,False,319.0,285.0,2079.0
2024-01-01,F9,F93733.0,N606FR,DTW,"Detroit, MI",SFO,DTW→SFO,1730,17,evening,1738.0,8.0,8.0,1940,1918.0,-22.0,0.0,False,,False,310.0,280.0,2079.0
2024-01-01,OO,OO5748.0,N619UX,EGE,"Eagle, CO",SFO,EGE→SFO,1550,15,afternoon,1549.0,-1.0,0.0,1739,1736.0,-3.0,0.0,False,,False,169.0,167.0,847.0
2024-01-01,OO,OO4657.0,N154SY,EUG,"Eugene, OR",SFO,EUG→SFO,800,8,early_morning,757.0,-3.0,0.0,947,934.0,-13.0,0.0,False,,False,107.0,97.0,451.0
2024-01-01,UA,UA211.0,N891UA,EUG,"Eugene, OR",SFO,EUG→SFO,1407,14,afternoon,1400.0,-7.0,0.0,1549,1526.0,-23.0,0.0,False,,False,102.0,86.0,451.0
2024-01-01,AS,AS293.0,N435AS,EWR,"Newark, NJ",SFO,EWR→SFO,1514,15,afternoon,1520.0,6.0,6.0,1854,1749.0,-65.0,0.0,False,,False,400.0,329.0,2565.0
2024-01-01,AS,AS295.0,N917AK,EWR,"Newark, NJ",SFO,EWR→SFO,1925,19,evening,2000.0,35.0,35.0,2305,2235.0,-30.0,0.0,False,,False,400.0,335.0,2565.0
2024-01-01,UA,UA1148.0,N17122,EWR,"Newark, NJ",SFO,EWR→SFO,2000,20,night,1955.0,-5.0,0.0,2339,2305.0,-34.0,0.0,False,,False,399.0,370.0,2565.0
2024-01-01,UA,UA1312.0,N78002,EWR,"Newark, NJ",SFO,EWR→SFO,825,8,early_morning,827.0,2.0,2.0,1152,1100.0,-52.0,0.0,False,,False,387.0,333.0,2565.0
2024-01-01,UA,UA1421.0,N17128,EWR,"Newark, NJ",SFO,EWR→SFO,1200,12,afternoon,1154.0,-6.0,0.0,1535,1427.0,-68.0,0.0,False,,False,395.0,333.0,2565.0
2024-01-01,UA,UA1583.0,N12109,EWR,"Newark, NJ",SFO,EWR→SFO,1000,10,late_morning,957.0,-3.0,0.0,1336,1236.0,-60.0,0.0,False,,False,396.0,339.0,2565.0
2024-01-01,UA,UA2032.0,N41135,EWR,"Newark, NJ",SFO,EWR→SFO,610,6,early_morning,606.0,-4.0,0.0,950,853.0,-57.0,0.0,False,,False,400.0,347.0,2565.0
2024-01-01,UA,UA2133.0,N76010,EWR,"Newark, NJ",SFO,EWR→SFO,1400,14,afternoon,1353.0,-7.0,0.0,1722,1628.0,-54.0,0.0,False,,False,382.0,335.0,2565.0
2024-01-01,UA,UA448.0,N787UA,EWR,"Newark, NJ",SFO,EWR→SFO,1800,18,evening,2321.0,321.0,321.0,2123,132.0,249.0,249.0,False,,False,383.0,311.0,2565.0
2024-01-01,UA,UA548.0,N14115,EWR,"Newark, NJ",SFO,EWR→SFO,1700,17,evening,1759.0,59.0,59.0,2040,2033.0,-7.0,0.0,False,,False,400.0,334.0,2565.0
2024-01-01,UA,UA648.0,N794UA,EWR,"Newark, NJ",SFO,EWR→SFO,1615,16,evening,1612.0,-3.0,0.0,1935,1839.0,-56.0,0.0,False,,False,380.0,327.0,2565.0
2024-01-01,OO,OO5336.0,N200SY,FAT,"Fresno, CA",SFO,FAT→SFO,1100,11,late_morning,1058.0,-2.0,0.0,1212,1151.0,-21.0,0.0,False,,False,72.0,53.0,158.0
2024-01-01,OO,OO5974.0,N958SW,FAT,"Fresno, CA",SFO,FAT→SFO,1421,14,afternoon,1419.0,-2.0,0.0,1536,1516.0,-20.0,0.0,False,,False,75.0,57.0,158.0
2024-01-01,AS,AS371.0,N284AK,FLL,"Fort Lauderdale, FL",SFO,FLL→SFO,1830,18,evening,1838.0,8.0,8.0,2200,2200.0,0.0,0.0,False,,False,390.0,382.0,2584.0
2024-01-01,B6,B61167.0,N935JB,FLL,"Fort Lauderdale, FL",SFO,FLL→SFO,1605,16,evening,1556.0,-9.0,0.0,1932,1917.0,-15.0,0.0,False,,False,387.0,381.0,2584.0
2024-01-01,B6,B6277.0,N964JT,FLL,"Fort Lauderdale, FL",SFO,FLL→SFO,2059,20,night,2057.0,-2.0,0.0,37,20.0,-17.0,0.0,False,,False,398.0,383.0,2584.0
2024-01-01,B6,B6577.0,N942JB,FLL,"Fort Lauderdale, FL",SFO,FLL→SFO,750,7,early_morning,749.0,-1.0,0.0,1113,1110.0,-3.0,0.0,False,,False,383.0,381.0,2584.0
2024-01-01,UA,UA2158.0,N37527,FLL,"Fort Lauderdale, FL",SFO,FLL→SFO,1805,18,evening,1816.0,11.0,11.0,2133,2133.0,0.0,0.0,False,,False,388.0,377.0,2584.0
2024-01-01,UA,UA672.0,N27266,FLL,"Fort Lauderdale, FL",SFO,FLL→SFO,820,8,early_morning,810.0,-10.0,0.0,1148,1128.0,-20.0,0.0,False,,False,388.0,378.0,2584.0
2024-01-01,OO,OO5319.0,N114SY,GEG,"Spokane, WA",SFO,GEG→SFO,710,7,early_morning,702.0,-8.0,0.0,946,931.0,-15.0,0.0,False,,False,156.0,149.0,733.0
2024-01-01,OO,OO5356.0,N611UX,GEG,"Spokane, WA",SFO,GEG→SFO,1555,15,afternoon,1542.0,-13.0,0.0,1834,1813.0,-21.0,0.0,False,,False,159.0,151.0,733.0
2024-01-01,AS,AS876.0,N968AK,HNL,"Honolulu, HI",SFO,HNL→SFO,1310,13,afternoon,1305.0,-5.0,0.0,2025,1956.0,-29.0,0.0,False,,False,315.0,291.0,2398.0
2024-01-01,HA,HA12.0,N383HA,HNL,"Honolulu, HI",SFO,HNL→SFO,1210,12,afternoon,1203.0,-7.0,0.0,1920,1849.0,-31.0,0.0,False,,False,310.0,286.0,2398.0
2024-01-01,UA,UA1141.0,N214UA,HNL,"Honolulu, HI",SFO,HNL→SFO,1425,14,afternoon,1422.0,-3.0,0.0,2131,2053.0,-38.0,0.0,False,,False,306.0,271.0,2398.0
2024-01-01,UA,UA372.0,N75853,HNL,"Honolulu, HI",SFO,HNL→SFO,800,8,early_morning,800.0,0.0,0.0,1516,1435.0,-41.0,0.0,False,,False,316.0,275.0,2398.0
2024-01-01,UA,UA396.0,N2639U,HNL,"Honolulu, HI",SFO,HNL→SFO,2330,23,night,2325.0,-5.0,0.0,636,607.0,-29.0,0.0,False,,False,306.0,282.0,2398.0
2024-01-01,UA,UA638.0,N37562,HNL,"Honolulu, HI",SFO,HNL→SFO,2355,23,night,2353.0,-2.0,0.0,716,648.0,-28.0,0.0,False,,False,321.0,295.0,2398.0
2024-01-01,UA,UA724.0,N75851,HNL,"Honolulu, HI",SFO,HNL→SFO,1640,16,evening,1645.0,5.0,5.0,2356,2336.0,-20.0,0.0,False,,False,316.0,291.0,2398.0
2024-01-01,AS,AS435.0,N918AK,IAD,"Washington, DC",SFO,IAD→SFO,2030,20,night,2030.0,0.0,0.0,2336,2317.0,-19.0,0.0,False,,False,366.0,347.0,2419.0
2024-01-01,UA,UA1951.0,N2142U,IAD,"Washington, DC",SFO,IAD→SFO,1755,17,evening,1817.0,22.0,22.0,2056,2023.0,-33.0,0.0,False,,False,361.0,306.0,2419.0
2024-01-01,UA,UA2081.0,N75854,IAD,"Washington, DC",SFO,IAD→SFO,1230,12,afternoon,1226.0,-4.0,0.0,1533,1501.0,-32.0,0.0,False,,False,363.0,335.0,2419.0
2024-01-01,UA,UA2172.0,N37563,IAD,"Washington, DC",SFO,IAD→SFO,2200,22,night,2157.0,-3.0,0.0,112,9.0,-63.0,0.0,False,,False,372.0,312.0,2419.0
2024-01-01,UA,UA277.0,N57864,IAD,"Washington, DC",SFO,IAD→SFO,615,6,early_morning,627.0,12.0,12.0,925,845.0,-40.0,0.0,False,,False,370.0,318.0,2419.0
2024-01-01,UA,UA700.0,N26902,IAD,"Washington, DC",SFO,IAD→SFO,815,8,early_morning,814.0,-1.0,0.0,1111,1023.0,-48.0,0.0,False,,False,356.0,309.0,2419.0
2024-01-01,UA,UA1041.0,N75435,IAH,"Houston, TX",SFO,IAH→SFO,515,5,early_morning,515.0,0.0,0.0,739,723.0,-16.0,0.0,False,,False,264.0,248.0,1635.0
2024-01-01,UA,UA1962.0,N775UA,IAH,"Houston, TX",SFO,IAH→SFO,1000,10,late_morning,957.0,-3.0,0.0,1215,1203.0,-12.0,0.0,False,,False,255.0,246.0,1635.0
2024-01-01,UA,UA2034.0,N38479,IAH,"Houston, TX",SFO,IAH→SFO,1645,16,evening,1644.0,-1.0,0.0,1908,1845.0,-23.0,0.0,False,,False,263.0,241.0,1635.0
2024-01-01,UA,UA2190.0,N37541,IAH,"Houston, TX",SFO,IAH→SFO,1822,18,evening,1819.0,-3.0,0.0,2046,2019.0,-27.0,0.0,False,,False,264.0,240.0,1635.0
2024-01-01,UA,UA2238.0,N37521,IAH,"Houston, TX",SFO,IAH→SFO,2130,21,night,2130.0,0.0,0.0,2354,2334.0,-20.0,0.0,False,,False,264.0,244.0,1635.0
2024-01-01,UA,UA2263.0,N17105,IAH,"Houston, TX",SFO,IAH→SFO,1230,12,afternoon,1226.0,-4.0,0.0,1454,1443.0,-11.0,0.0,False,,False,264.0,257.0,1635.0
2024-01-01,UA,UA2385.0,N45905,IAH,"Houston, TX",SFO,IAH→SFO,1450,14,afternoon,1507.0,17.0,17.0,1703,1703.0,0.0,0.0,False,,False,253.0,236.0,1635.0
2024-01-01,UA,UA2414.0,N17104,IAH,"Houston, TX",SFO,IAH→SFO,1936,19,evening,1957.0,21.0,21.0,2200,2205.0,5.0,5.0,False,,False,264.0,248.0,1635.0
2024-01-01,UA,UA611.0,N37510,IAH,"Houston, TX",SFO,IAH→SFO,722,7,early_morning,718.0,-4.0,0.0,946,926.0,-20.0,0.0,False,,False,264.0,248.0,1635.0
