level,dest,origin,airline,flight_number,route,scheduled_departure_bucket,scheduled_departure_hour,data_period_start,data_period_end,total_scheduled_flights,completed_flights,cancelled_count,diverted_count,cancellation_rate,delay_over_60min_count,delay_over_60min_rate,delay_over_180min_count,delay_over_180min_rate,avg_arrival_delay_minutes,median_arrival_delay_minutes,p90_arrival_delay_minutes,avg_departure_delay_minutes,median_departure_delay_minutes,p90_departure_delay_minutes,departure_delay_over_15min_count,departure_delay_over_15min_rate,departure_delay_over_30min_count,departure_delay_over_30min_rate,departure_delay_over_60min_count,departure_delay_over_60min_rate,avg_delay_recovery_minutes,median_delay_recovery_minutes,recovered_from_30min_departure_delay_count,recovered_from_30min_departure_delay_rate,recovered_from_60min_departure_delay_count,recovered_from_60min_departure_delay_rate
flight_number_time_bucket,ANC,SEA,AS,AS113.0,SEA→ANC,night,,2024-01-01,2024-12-31,16,16,0,0,0.0,1,0.0625,0,0.0,8.88,0.5,38.5,16.38,13.0,36.0,6,0.375,2,0.125,0,0.0,0.31,5.5,0,0.0,0,
flight_number_time_bucket,ANC,SEA,AS,AS115.0,SEA→ANC,night,,2024-01-01,2024-12-31,1,1,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,,0,
flight_number_time_bucket,ANC,SEA,AS,AS119.0,SEA→ANC,night,,2024-01-01,2024-12-31,38,31,7,0,0.184211,1,0.032258,0,0.0,-0.58,-7.0,22.0,13.26,3.0,35.0,8,0.258065,4,0.129032,1,0.032258,3.71,0.0,1,0.25,0,0.0
flight_number_time_bucket,ANC,SEA,AS,AS121.0,SEA→ANC,night,,2024-01-01,2024-12-31,33,29,4,0,0.121212,1,0.034483,1,0.034483,2.1,-17.0,47.0,20.0,1.0,48.8,9,0.310345,8,0.275862,2,0.068966,3.28,0.0,1,0.111111,0,0.0
flight_number_time_bucket,ANC,SEA,AS,AS1218.0,SEA→ANC,night,,2024-01-01,2024-12-31,2,2,0,0,0.0,0,0.0,0,0.0,22.5,22.5,47.7,32.5,32.5,57.7,1,0.5,1,0.5,1,0.5,5.5,5.5,0,0.0,0,0.0
flight_number_time_bucket,ANC,SEA,AS,AS1270.0,SEA→ANC,evening,,2024-01-01,2024-12-31,5,5,0,0,0.0,1,0.2,0,0.0,33.0,16.0,83.8,36.6,9.0,94.6,2,0.4,1,0.2,1,0.2,3.2,9.0,0,0.0,0,0.0
flight_number_time_bucket,ANC,SEA,AS,AS131.0,SEA→ANC,afternoon,,2024-01-01,2024-12-31,349,345,4,1,0.011461,18,0.052174,3,0.008696,4.25,-4.0,41.4,12.98,0.0,42.7,70,0.202899,49,0.142029,23,0.066667,0.58,0.0,1,0.020408,0,0.0
flight_number_time_bucket,ANC,SEA,AS,AS133.0,SEA→ANC,afternoon,,2024-01-01,2024-12-31,28,28,0,0,0.0,2,0.071429,0,0.0,21.25,9.5,51.3,20.64,3.0,45.8,8,0.285714,4,0.142857,2,0.071429,-3.64,0.0,0,0.0,0,0.0
flight_number_time_bucket,ANC,SEA,AS,AS134.0,SEA→ANC,afternoon,,2024-01-01,2024-12-31,10,10,0,0,0.0,0,0.0,0,0.0,4.1,-0.5,18.7,7.5,0.0,15.8,1,0.1,1,0.1,0,0.0,-0.2,0.0,0,0.0,0,
flight_number_time_bucket,ANC,SEA,AS,AS135.0,SEA→ANC,night,,2024-01-01,2024-12-31,198,197,1,0,0.005051,13,0.06599,1,0.005076,15.12,6.0,49.0,15.12,6.0,43.0,59,0.299492,32,0.162437,7,0.035533,-3.16,0.0,0,0.0,0,0.0
flight_number_time_bucket,ANC,SEA,AS,AS1350.0,SEA→ANC,evening,,2024-01-01,2024-12-31,4,4,0,0,0.0,0,0.0,0,0.0,-8.75,-9.0,4.6,0.25,0.0,0.7,0,0.0,0,0.0,0,0.0,-1.5,0.0,0,,0,
flight_number_time_bucket,ANC,SEA,AS,AS137.0,SEA→ANC,night,,2024-01-01,2024-12-31,32,32,0,0,0.0,2,0.0625,0,0.0,11.0,5.0,40.8,19.38,13.5,55.0,14,0.4375,8,0.25,2,0.0625,3.34,1.0,1,0.125,1,0.5
flight_number_time_bucket,ANC,SEA,AS,AS141.0,SEA→ANC,afternoon,,2024-01-01,2024-12-31,5,5,0,0,0.0,1,0.2,0,0.0,45.4,28.0,92.0,59.0,46.0,95.2,5,1.0,4,0.8,1,0.2,13.6,17.0,0,0.0,0,0.0
flight_number_time_bucket,ANC,SEA,AS,AS143.0,SEA→ANC,night,,2024-01-01,2024-12-31,231,230,1,0,0.004329,13,0.056522,0,0.0,9.59,4.0,41.1,12.23,1.0,39.2,65,0.282609,29,0.126087,11,0.047826,-1.48,0.0,0,0.0,0,0.0
flight_number_time_bucket,ANC,SEA,AS,AS145.0,SEA→ANC,night,,2024-01-01,2024-12-31,6,6,0,0,0.0,1,0.166667,0,0.0,13.5,-0.5,50.0,18.0,6.5,47.5,2,0.333333,1,0.166667,1,0.166667,0.83,0.5,0,0.0,0,0.0
flight_number_time_bucket,ANC,SEA,AS,AS1451.0,SEA→ANC,night,,2024-01-01,2024-12-31,5,5,0,0,0.0,0,0.0,0,0.0,-12.0,-5.0,4.4,3.8,0.0,10.0,0,0.0,0,0.0,0,0.0,2.2,0.0,0,,0,
flight_number_time_bucket,ANC,SEA,AS,AS149.0,SEA→ANC,night,,2024-01-01,2024-12-31,3,3,0,0,0.0,0,0.0,0,0.0,23.0,14.0,46.8,9.67,5.0,20.2,1,0.333333,0,0.0,0,0.0,-13.33,-14.0,0,,0,
flight_number_time_bucket,ANC,SEA,AS,AS150.0,SEA→ANC,night,,2024-01-01,2024-12-31,1,1,0,0,0.0,0,0.0,0,0.0,53.0,53.0,53.0,40.0,40.0,40.0,1,1.0,1,1.0,0,0.0,-13.0,-13.0,0,0.0,0,
flight_number_time_bucket,ANC,SEA,AS,AS157.0,SEA→ANC,night,,2024-01-01,2024-12-31,6,6,0,0,0.0,0,0.0,0,0.0,-8.83,-8.0,0.5,8.5,2.5,23.0,2,0.333333,0,0.0,0,0.0,8.0,2.5,0,,0,
flight_number_time_bucket,ANC,SEA,AS,AS163.0,SEA→ANC,late_morning,,2024-01-01,2024-12-31,68,67,1,0,0.014706,2,0.029851,0,0.0,8.48,4.0,32.0,8.54,0.0,23.8,16,0.238806,4,0.059701,2,0.029851,-3.61,0.0,0,0.0,0,0.0
flight_number_time_bucket,ANC,SEA,AS,AS163.0,SEA→ANC,night,,2024-01-01,2024-12-31,26,26,0,0,0.0,1,0.038462,0,0.0,1.42,-1.0,19.5,10.81,2.0,32.0,7,0.269231,4,0.153846,1,0.038462,3.42,0.0,0,0.0,0,0.0
flight_number_time_bucket,ANC,SEA,AS,AS164.0,SEA→ANC,late_morning,,2024-01-01,2024-12-31,1,1,0,0,0.0,0,0.0,0,0.0,-1.0,-1.0,-1.0,12.0,12.0,12.0,0,0.0,0,0.0,0,0.0,12.0,12.0,0,,0,
flight_number_time_bucket,ANC,SEA,AS,AS164.0,SEA→ANC,night,,2024-01-01,2024-12-31,6,6,0,0,0.0,2,0.333333,0,0.0,23.67,17.5,64.5,19.0,15.5,40.5,3,0.5,1,0.166667,0,0.0,-8.33,-2.0,0,0.0,0,
