level,dest,origin,airline,flight_number,route,scheduled_departure_bucket,scheduled_departure_hour,data_period_start,data_period_end,total_scheduled_flights,completed_flights,cancelled_count,diverted_count,cancellation_rate,delay_over_60min_count,delay_over_60min_rate,delay_over_180min_count,delay_over_180min_rate,avg_arrival_delay_minutes,median_arrival_delay_minutes,p90_arrival_delay_minutes,avg_departure_delay_minutes,median_departure_delay_minutes,p90_departure_delay_minutes,departure_delay_over_15min_count,departure_delay_over_15min_rate,departure_delay_over_30min_count,departure_delay_over_30min_rate,departure_delay_over_60min_count,departure_delay_over_60min_rate,avg_delay_recovery_minutes,median_delay_recovery_minutes,recovered_from_30min_departure_delay_count,recovered_from_30min_departure_delay_rate,recovered_from_60min_departure_delay_count,recovered_from_60min_departure_delay_rate
origin_airline_route,SEA,MDT,DL,,MDT→SEA DL,,,2024-01-01,2024-12-31,1,1,0,0,0.0,0,0.0,0,0.0,-28.0,-28.0,-28.0,11.0,11.0,11.0,0,0.0,0,0.0,0,0.0,11.0,11.0,0,,0,
origin_airline_route,SEA,MDW,WN,,MDW→SEA WN,,,2024-01-01,2024-12-31,589,586,3,8,0.005093,43,0.073379,3,0.005119,13.28,4.0,50.0,19.72,7.0,55.0,196,0.334471,104,0.177474,46,0.078498,1.05,1.0,5,0.045455,0,0.0
origin_airline_route,SEA,MFR,OO,,MFR→SEA OO,,,2024-01-01,2024-12-31,996,987,9,0,0.009036,51,0.051672,9,0.009119,1.62,-8.0,19.0,10.87,0.0,20.0,111,0.112462,85,0.08612,52,0.052685,0.17,0.0,4,0.046512,0,0.0
origin_airline_route,SEA,MIA,AA,,MIA→SEA AA,,,2024-01-01,2024-12-31,386,380,6,1,0.015544,47,0.123684,5,0.013158,17.54,4.0,67.0,26.33,3.0,71.0,128,0.336842,86,0.226316,48,0.126316,0.41,0.0,10,0.114943,1,0.020833
origin_airline_route,SEA,MIA,AS,,MIA→SEA AS,,,2024-01-01,2024-12-31,389,371,18,1,0.046272,40,0.107817,8,0.021563,7.19,-7.0,67.0,16.08,0.0,55.1,68,0.183288,51,0.137466,33,0.088949,-2.53,0.0,4,0.075472,1,0.028571
origin_airline_route,SEA,MIA,DL,,MIA→SEA DL,,,2024-01-01,2024-12-31,13,13,0,0,0.0,3,0.230769,0,0.0,15.54,14.0,72.8,36.85,28.0,104.6,8,0.615385,5,0.384615,3,0.230769,9.77,7.0,1,0.166667,0,0.0
origin_airline_route,SEA,MKE,AS,,MKE→SEA AS,,,2024-01-01,2024-12-31,472,468,4,0,0.008475,10,0.021368,1,0.002137,-3.41,-7.0,21.0,6.67,0.0,23.3,60,0.128205,33,0.070513,8,0.017094,-0.21,0.0,8,0.242424,0,0.0
origin_airline_route,SEA,MKE,DL,,MKE→SEA DL,,,2024-01-01,2024-12-31,1,1,0,0,0.0,0,0.0,0,0.0,-40.0,-40.0,-40.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,,0,
origin_airline_route,SEA,MRY,OO,,MRY→SEA OO,,,2024-01-01,2024-12-31,138,138,0,0,0.0,4,0.028986,1,0.007246,5.36,-2.0,29.3,9.04,0.0,21.3,22,0.15942,9,0.065217,4,0.028986,-1.28,0.0,0,0.0,0,0.0
origin_airline_route,SEA,MSO,AS,,MSO→SEA AS,,,2024-01-01,2024-12-31,249,249,0,0,0.0,15,0.060241,3,0.012048,5.7,-6.0,43.6,18.49,2.0,51.6,78,0.313253,41,0.164659,20,0.080321,3.9,1.0,1,0.022727,0,0.0
