level,dest,origin,airline,flight_number,route,scheduled_departure_bucket,scheduled_departure_hour,data_period_start,data_period_end,total_scheduled_flights,completed_flights,cancelled_count,diverted_count,cancellation_rate,delay_over_60min_count,delay_over_60min_rate,delay_over_180min_count,delay_over_180min_rate,avg_arrival_delay_minutes,median_arrival_delay_minutes,p90_arrival_delay_minutes,avg_departure_delay_minutes,median_departure_delay_minutes,p90_departure_delay_minutes,departure_delay_over_15min_count,departure_delay_over_15min_rate,departure_delay_over_30min_count,departure_delay_over_30min_rate,departure_delay_over_60min_count,departure_delay_over_60min_rate,avg_delay_recovery_minutes,median_delay_recovery_minutes,recovered_from_30min_departure_delay_count,recovered_from_30min_departure_delay_rate,recovered_from_60min_departure_delay_count,recovered_from_60min_departure_delay_rate
origin_airline_route,ORD,AVL,OO,,AVL→ORD OO,,,2024-01-01,2024-12-31,581,554,27,4,0.046472,57,0.102888,14,0.025271,16.93,-4.0,63.1,22.6,0.0,54.1,122,0.220217,84,0.151625,52,0.093863,-2.69,0.0,1,0.011765,0,0.0
origin_airline_route,ORD,AVL,UA,,AVL→ORD UA,,,2024-01-01,2024-12-31,38,37,1,0,0.026316,1,0.027027,0,0.0,-4.11,-6.0,7.0,3.46,0.0,11.0,2,0.054054,1,0.027027,0,0.0,0.43,0.0,0,0.0,0,
origin_airline_route,ORD,AVL,YX,,AVL→ORD YX,,,2024-01-01,2024-12-31,225,225,0,0,0.0,8,0.035556,2,0.008889,-8.05,-15.0,8.0,5.48,0.0,0.0,8,0.035556,8,0.035556,7,0.031111,-1.49,0.0,0,0.0,0,0.0
origin_airline_route,ORD,AVP,MQ,,AVP→ORD MQ,,,2024-01-01,2024-12-31,484,478,6,3,0.012397,47,0.098326,8,0.016736,10.71,-7.0,58.0,18.99,0.0,46.8,96,0.200837,67,0.140167,40,0.083682,-1.81,0.0,1,0.014706,0,0.0
origin_airline_route,ORD,AVP,OO,,AVP→ORD OO,,,2024-01-01,2024-12-31,44,42,2,0,0.045455,7,0.166667,6,0.142857,52.45,-17.0,238.3,68.19,0.0,260.6,7,0.166667,7,0.166667,7,0.166667,0.38,0.0,0,0.0,0,0.0
origin_airline_route,ORD,BDL,AA,,BDL→ORD AA,,,2024-01-01,2024-12-31,481,476,5,1,0.010395,52,0.109244,16,0.033613,19.12,-2.0,65.2,23.77,0.0,60.6,91,0.191176,67,0.140756,48,0.10084,-3.04,0.0,0,0.0,0,0.0
origin_airline_route,ORD,BDL,MQ,,BDL→ORD MQ,,,2024-01-01,2024-12-31,492,484,8,0,0.01626,27,0.055785,5,0.010331,1.5,-8.5,32.7,10.39,0.0,24.7,66,0.136364,42,0.086777,21,0.043388,-2.29,0.0,2,0.046512,0,0.0
origin_airline_route,ORD,BDL,OO,,BDL→ORD OO,,,2024-01-01,2024-12-31,57,56,1,0,0.017544,2,0.035714,1,0.017857,21.46,-7.5,27.0,26.73,0.0,11.5,3,0.053571,2,0.035714,2,0.035714,-3.82,0.0,0,0.0,0,0.0
origin_airline_route,ORD,BDL,UA,,BDL→ORD UA,,,2024-01-01,2024-12-31,940,930,10,4,0.010638,58,0.062366,11,0.011828,4.79,-5.0,32.0,11.44,0.0,25.0,122,0.131183,80,0.086022,46,0.049462,-2.29,0.0,4,0.05,1,0.021739
origin_airline_route,ORD,BDL,YX,,BDL→ORD YX,,,2024-01-01,2024-12-31,74,74,0,1,0.0,1,0.013514,0,0.0,-16.03,-20.0,11.8,2.12,0.0,0.0,3,0.040541,2,0.027027,1,0.013514,-1.59,0.0,0,0.0,0,0.0
origin_airline_route,ORD,BGR,MQ,,BGR→ORD MQ,,,2024-01-01,2024-12-31,178,177,1,0,0.005618,22,0.124294,0,0.0,21.67,10.0,73.4,17.92,0.0,52.0,51,0.288136,36,0.20339,15,0.084746,-8.35,-1.0,0,0.0,0,0.0
origin_airline_route,ORD,BGR,OO,,BGR→ORD OO,,,2024-01-01,2024-12-31,156,155,1,0,0.00641,16,0.103226,4,0.025806,14.63,-5.0,61.6,19.92,0.0,38.8,23,0.148387,19,0.122581,13,0.083871,-4.06,0.0,1,0.052632,0,0.0
origin_airline_route,ORD,BGR,YX,,BGR→ORD YX,,,2024-01-01,2024-12-31,16,16,0,0,0.0,1,0.0625,0,0.0,-6.75,-16.0,27.0,7.06,0.0,27.5,2,0.125,2,0.125,0,0.0,-1.5,0.0,0,0.0,0,
origin_airline_route,ORD,BHM,AA,,BHM→ORD AA,,,2024-01-01,2024-12-31,1,1,0,0,0.0,0,0.0,0,0.0,-20.0,-20.0,-20.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,,0,
origin_airline_route,ORD,BHM,MQ,,BHM→ORD MQ,,,2024-01-01,2024-12-31,300,298,2,0,0.006667,12,0.040268,1,0.003356,-1.12,-10.0,30.0,9.93,0.0,29.3,52,0.174497,28,0.09396,14,0.04698,0.32,0.0,0,0.0,0,0.0
origin_airline_route,ORD,BHM,OO,,BHM→ORD OO,,,2024-01-01,2024-12-31,70,69,1,1,0.014286,13,0.188406,3,0.043478,25.38,-8.0,130.0,38.29,1.5,128.2,23,0.333333,22,0.318841,16,0.231884,4.1,0.0,0,0.0,0,0.0
origin_airline_route,ORD,BHM,UA,,BHM→ORD UA,,,2024-01-01,2024-12-31,2,2,0,0,0.0,0,0.0,0,0.0,-9.0,-9.0,-8.2,2.5,2.5,4.5,0,0.0,0,0.0,0,0.0,2.5,2.5,0,,0,
origin_airline_route,ORD,BHM,YX,,BHM→ORD YX,,,2024-01-01,2024-12-31,130,130,0,1,0.0,3,0.023077,0,0.0,-6.55,-9.0,14.4,4.9,0.0,13.4,12,0.092308,5,0.038462,3,0.023077,-0.6,0.0,1,0.166667,0,0.0
origin_airline_route,ORD,BIL,MQ,,BIL→ORD MQ,,,2024-01-01,2024-12-31,124,124,0,2,0.0,8,0.064516,1,0.008065,8.79,-4.0,42.9,13.98,0.0,31.0,24,0.193548,14,0.112903,8,0.064516,-1.97,0.0,0,0.0,0,0.0
origin_airline_route,ORD,BNA,AA,,BNA→ORD AA,,,2024-01-01,2024-12-31,155,155,0,0,0.0,11,0.070968,2,0.012903,7.97,-3.0,42.8,10.69,0.0,26.2,23,0.148387,15,0.096774,8,0.051613,-4.6,0.0,0,0.0,0,0.0
origin_airline_route,ORD,BNA,F9,,BNA→ORD F9,,,2024-01-01,2024-12-31,122,120,2,0,0.016393,17,0.141667,6,0.05,25.96,3.0,90.5,26.58,0.0,70.4,35,0.291667,26,0.216667,14,0.116667,-6.09,0.0,0,0.0,0,0.0
origin_airline_route,ORD,BNA,MQ,,BNA→ORD MQ,,,2024-01-01,2024-12-31,748,734,14,5,0.018717,68,0.092643,6,0.008174,9.49,-4.0,54.4,14.54,0.0,51.2,165,0.224796,107,0.145777,55,0.074932,-2.67,0.0,1,0.009174,0,0.0
origin_airline_route,ORD,BNA,OO,,BNA→ORD OO,,,2024-01-01,2024-12-31,1632,1607,25,4,0.015319,130,0.080896,46,0.028625,7.15,-10.0,45.0,17.55,0.0,41.0,249,0.154947,186,0.115744,132,0.082141,-0.7,0.0,7,0.036842,0,0.0
origin_airline_route,ORD,BNA,UA,,BNA→ORD UA,,,2024-01-01,2024-12-31,1021,1009,12,1,0.011753,64,0.063429,23,0.022795,10.36,-3.0,34.3,13.7,0.0,23.0,124,0.122894,90,0.089197,62,0.061447,-3.42,0.0,4,0.043478,0,0.0
origin_airline_route,ORD,BNA,WN,,BNA→ORD WN,,,2024-01-01,2024-12-31,804,790,14,4,0.017413,35,0.044304,4,0.005063,1.45,-7.0,30.0,10.8,0.0,32.5,151,0.191139,83,0.105063,38,0.048101,0.25,0.0,3,0.036145,0,0.0
origin_airline_route,ORD,BNA,YX,,BNA→ORD YX,,,2024-01-01,2024-12-31,198,198,0,0,0.0,7,0.035354,1,0.005051,-3.35,-11.0,26.2,6.28,0.0,10.3,17,0.085859,13,0.065657,5,0.025253,-1.85,0.0,0,0.0,0,0.0
origin_airline_route,ORD,BOI,OO,,BOI→ORD OO,,,2024-01-01,2024-12-31,515,514,1,5,0.001942,19,0.036965,4,0.007782,-1.1,-9.0,20.2,7.6,0.0,12.4,48,0.093385,32,0.062257,18,0.035019,-1.89,0.0,1,0.03125,0,0.0
origin_airline_route,ORD,BOI,UA,,BOI→ORD UA,,,2024-01-01,2024-12-31,95,94,1,0,0.010526,5,0.053191,1,0.010638,5.33,-7.0,40.9,12.5,0.0,36.9,16,0.170213,11,0.117021,6,0.06383,-1.4,0.0,0,0.0,0,0.0
